id,name,category,type,calories,protein,carbs,fat,fiber,price,image,swiggyUrl,zomatoUrl,description,benefits,health_score
imarti---family-recipe-f83d33,Imarti - Family Recipe,lunch,veg,822,33,69,3,17,187,https://images.unsplash.com/photo-1556505769?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Imarti+-+Family+Recipe,https://www.zomato.com/search?q=Imarti+-+Family+Recipe,"Imarti - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
meen-moilee---chef-special-921-24e6ae,Meen Moilee - Chef Special 921,lunch,veg,252,33,37,17,14,959,https://images.unsplash.com/photo-1225649165?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Meen+Moilee+-+Chef+Special+921,https://www.zomato.com/search?q=Meen+Moilee+-+Chef+Special+921,"Meen Moilee - Chef Special 921 — delicious veg dish, popular in its region.",High protein|High fiber,3
egg-curry---classic-b90fbd,Egg Curry - Classic,lunch,non-veg,114,33,129,50,13,93,https://images.unsplash.com/photo-1137014825?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Egg+Curry+-+Classic,https://www.zomato.com/search?q=Egg+Curry+-+Classic,"Egg Curry - Classic — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
chicken-fry---home-style-ff46df,Chicken Fry - Home Style,dinner,non-veg,243,33,110,38,12,298,https://images.unsplash.com/photo-1135052124?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Fry+-+Home+Style,https://www.zomato.com/search?q=Chicken+Fry+-+Home+Style,"Chicken Fry - Home Style — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
masala-dosa---chef-special-eca2a1,Masala Dosa - Chef Special,breakfast,veg,249,33,56,39,10,419,https://images.unsplash.com/photo-1641924820?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Masala+Dosa+-+Chef+Special,https://www.zomato.com/search?q=Masala+Dosa+-+Chef+Special,"Masala Dosa - Chef Special — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
chicken-tikka---restaurant-60eabe,Chicken Tikka - Restaurant,dinner,non-veg,332,33,41,45,8,296,https://images.unsplash.com/photo-1177186904?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Tikka+-+Restaurant,https://www.zomato.com/search?q=Chicken+Tikka+-+Restaurant,"Chicken Tikka - Restaurant — delicious non-veg dish, popular in its region.",High protein|High fiber,3
boti-kebab-1683fe,Boti Kebab,lunch,non-veg,139,33,35,2,6,296,https://images.unsplash.com/photo-1022513294?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Boti+Kebab,https://www.zomato.com/search?q=Boti+Kebab,Boti Kebab - delicious and popular dish.,Low calorie|High protein,3
hummus---home-style-5240f4,Hummus - Home Style,breakfast,veg,214,33,128,17,5,76,https://images.unsplash.com/photo-1773114114?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hummus+-+Home+Style,https://www.zomato.com/search?q=Hummus+-+Home+Style,"Hummus - Home Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
gobhi-paratha---family-recipe-b796cd,Gobhi Paratha - Family Recipe,breakfast,veg,489,33,29,31,0,679,https://images.unsplash.com/photo-1367865514?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Gobhi+Paratha+-+Family+Recipe,https://www.zomato.com/search?q=Gobhi+Paratha+-+Family+Recipe,"Gobhi Paratha - Family Recipe — delicious veg dish, popular in its region.",High protein,3
calcutta-biryani---restaurant-622-cc2740,Calcutta Biryani - Restaurant 622,lunch,non-veg,341,32,61,53,18,1144,https://images.unsplash.com/photo-1162784173?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Calcutta+Biryani+-+Restaurant+622,https://www.zomato.com/search?q=Calcutta+Biryani+-+Restaurant+622,"Calcutta Biryani - Restaurant 622 — delicious non-veg dish, popular in its region.",High protein|High fiber,3
dabeli---family-recipe-236ac0,Dabeli - Family Recipe,breakfast,veg,366,32,83,5,17,630,https://images.unsplash.com/photo-1073732464?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Dabeli+-+Family+Recipe,https://www.zomato.com/search?q=Dabeli+-+Family+Recipe,"Dabeli - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
malai-kofta---family-recipe-1177-920740,Malai Kofta - Family Recipe 1177,breakfast,veg,289,32,94,13,15,788,https://images.unsplash.com/photo-1074963122?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malai+Kofta+-+Family+Recipe+1177,https://www.zomato.com/search?q=Malai+Kofta+-+Family+Recipe+1177,"Malai Kofta - Family Recipe 1177 — delicious veg dish, popular in its region.",High protein|High fiber,3
puttu---chef-special-624-f158a1,Puttu - Chef Special 624,lunch,veg,878,32,140,9,13,789,https://images.unsplash.com/photo-1992455389?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Puttu+-+Chef+Special+624,https://www.zomato.com/search?q=Puttu+-+Chef+Special+624,"Puttu - Chef Special 624 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
bhel-puri---street-style-b05de5,Bhel Puri - Street Style,snack,veg,88,32,31,26,11,1029,https://images.unsplash.com/photo-1048121907?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bhel+Puri+-+Street+Style,https://www.zomato.com/search?q=Bhel+Puri+-+Street+Style,"Bhel Puri - Street Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
biryani-veg-f36da5,Biryani (Veg),lunch,non-veg,359,32,44,1,11,324,https://images.unsplash.com/photo-1167511482?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Biryani+(Veg),https://www.zomato.com/search?q=Biryani+(Veg),Biryani (Veg) - delicious and popular dish.,High protein,3
pesarattu-upma-28d13c,Pesarattu Upma,breakfast,veg,370,32,22,18,9,568,https://images.unsplash.com/photo-1699325320?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Pesarattu+Upma,https://www.zomato.com/search?q=Pesarattu+Upma,Pesarattu Upma - delicious regional specialty.,High protein,3
benne-dosa---restaurant-b5ad30,Benne Dosa - Restaurant,breakfast,veg,247,32,128,30,6,1025,https://images.unsplash.com/photo-1898360152?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Benne+Dosa+-+Restaurant,https://www.zomato.com/search?q=Benne+Dosa+-+Restaurant,"Benne Dosa - Restaurant — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
kozhi-varuval---classic-1233-f0e5f3,Kozhi Varuval - Classic 1233,breakfast,veg,602,32,6,38,6,663,https://images.unsplash.com/photo-1007348198?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Kozhi+Varuval+-+Classic+1233,https://www.zomato.com/search?q=Kozhi+Varuval+-+Classic+1233,"Kozhi Varuval - Classic 1233 — delicious veg dish, popular in its region.",High protein|High fiber,3
thoran---chef-special-35bb49,Thoran - Chef Special,dinner,veg,715,32,17,15,5,704,https://images.unsplash.com/photo-1970819499?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Thoran+-+Chef+Special,https://www.zomato.com/search?q=Thoran+-+Chef+Special,"Thoran - Chef Special — delicious veg dish, popular in its region.",High protein|High fiber,3
pancakes---classic-576a9d,Pancakes - Classic,breakfast,veg,109,32,53,16,2,289,https://images.unsplash.com/photo-1518669428?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pancakes+-+Classic,https://www.zomato.com/search?q=Pancakes+-+Classic,"Pancakes - Classic — delicious veg dish, popular in its region.",Low calorie|High protein,3
pazham-pori---chef-special-4dbb8f,Pazham Pori - Chef Special,lunch,veg,613,32,145,1,2,1187,https://images.unsplash.com/photo-1679996554?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pazham+Pori+-+Chef+Special,https://www.zomato.com/search?q=Pazham+Pori+-+Chef+Special,"Pazham Pori - Chef Special — delicious veg dish, popular in its region.",High protein|Low fat,3
thepla---classic-732-7e2542,Thepla - Classic 732,snack,veg,534,31,139,1,20,1127,https://images.unsplash.com/photo-1448538044?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Thepla+-+Classic+732,https://www.zomato.com/search?q=Thepla+-+Classic+732,"Thepla - Classic 732 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
tadka-dal---home-style-367-4c7b93,Tadka Dal - Home Style 367,dinner,veg,502,31,7,16,18,269,https://images.unsplash.com/photo-1207919692?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Tadka+Dal+-+Home+Style+367,https://www.zomato.com/search?q=Tadka+Dal+-+Home+Style+367,"Tadka Dal - Home Style 367 — delicious veg dish, popular in its region.",High protein|High fiber,3
pazham-pori---family-recipe-276251,Pazham Pori - Family Recipe,dinner,veg,292,31,148,36,17,1157,https://images.unsplash.com/photo-1112108222?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pazham+Pori+-+Family+Recipe,https://www.zomato.com/search?q=Pazham+Pori+-+Family+Recipe,"Pazham Pori - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber,3
paneer-tikka-masala---signature-1165-67c2f4,Paneer Tikka Masala - Signature 1165,breakfast,veg,551,31,130,5,15,165,https://images.unsplash.com/photo-1137184800?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Paneer+Tikka+Masala+-+Signature+1165,https://www.zomato.com/search?q=Paneer+Tikka+Masala+-+Signature+1165,"Paneer Tikka Masala - Signature 1165 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
grilled-cheese-sandwich---restaurant-dbbf8d,Grilled Cheese Sandwich - Restaurant,dinner,veg,823,31,115,10,12,787,https://images.unsplash.com/photo-1452460374?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Grilled+Cheese+Sandwich+-+Restaurant,https://www.zomato.com/search?q=Grilled+Cheese+Sandwich+-+Restaurant,"Grilled Cheese Sandwich - Restaurant — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
vellayappam---home-style-609-12822d,Vellayappam - Home Style 609,breakfast,veg,829,31,23,19,12,136,https://images.unsplash.com/photo-1162861010?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Vellayappam+-+Home+Style+609,https://www.zomato.com/search?q=Vellayappam+-+Home+Style+609,"Vellayappam - Home Style 609 — delicious veg dish, popular in its region.",High protein|High fiber,3
handvo---home-style-873-6672bc,Handvo - Home Style 873,lunch,veg,150,31,78,48,9,1175,https://images.unsplash.com/photo-1365145939?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Handvo+-+Home+Style+873,https://www.zomato.com/search?q=Handvo+-+Home+Style+873,"Handvo - Home Style 873 — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
poha---home-style-105-2c8ba0,Poha - Home Style 105,breakfast,veg,866,31,52,7,9,319,https://images.unsplash.com/photo-1511917735?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Poha+-+Home+Style+105,https://www.zomato.com/search?q=Poha+-+Home+Style+105,"Poha - Home Style 105 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
payasam---classic-1235-ee08e4,Payasam - Classic 1235,breakfast,veg,173,31,117,17,7,773,https://images.unsplash.com/photo-1554246415?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Payasam+-+Classic+1235,https://www.zomato.com/search?q=Payasam+-+Classic+1235,"Payasam - Classic 1235 — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
malabar-fish-curry---street-style-e56ed3,Malabar Fish Curry - Street Style,lunch,non-veg,124,31,104,21,5,560,https://images.unsplash.com/photo-1886252761?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malabar+Fish+Curry+-+Street+Style,https://www.zomato.com/search?q=Malabar+Fish+Curry+-+Street+Style,"Malabar Fish Curry - Street Style — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
paneer-bhurji---signature-1269-178535,Paneer Bhurji - Signature 1269,lunch,veg,159,31,127,51,4,408,https://images.unsplash.com/photo-1883776350?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Paneer+Bhurji+-+Signature+1269,https://www.zomato.com/search?q=Paneer+Bhurji+-+Signature+1269,"Paneer Bhurji - Signature 1269 — delicious veg dish, popular in its region.",Low calorie|High protein,3
korma-roll-84a46d,Korma Roll,lunch,veg,257,31,9,23,4,340,https://images.unsplash.com/photo-1002622368?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Korma+Roll,https://www.zomato.com/search?q=Korma+Roll,Korma Roll - delicious regional specialty.,High protein,3
dahi-puri---signature-1078-0ec2f4,Dahi Puri - Signature 1078,snack,veg,895,31,24,39,4,308,https://images.unsplash.com/photo-1929376777?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Dahi+Puri+-+Signature+1078,https://www.zomato.com/search?q=Dahi+Puri+-+Signature+1078,"Dahi Puri - Signature 1078 — delicious veg dish, popular in its region.",High protein,3
jalebi---classic-746f91,Jalebi - Classic,lunch,veg,231,31,141,38,1,435,https://images.unsplash.com/photo-1261782920?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Jalebi+-+Classic,https://www.zomato.com/search?q=Jalebi+-+Classic,"Jalebi - Classic — delicious veg dish, popular in its region.",Low calorie|High protein,3
fries---restaurant-753952,Fries - Restaurant,breakfast,veg,299,31,49,19,0,1010,https://images.unsplash.com/photo-1756461173?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Fries+-+Restaurant,https://www.zomato.com/search?q=Fries+-+Restaurant,"Fries - Restaurant — delicious veg dish, popular in its region.",High protein,3
chicken-nuggets---family-recipe-790-bca8df,Chicken Nuggets - Family Recipe 790,dinner,non-veg,96,30,65,43,14,319,https://images.unsplash.com/photo-1351421338?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Nuggets+-+Family+Recipe+790,https://www.zomato.com/search?q=Chicken+Nuggets+-+Family+Recipe+790,"Chicken Nuggets - Family Recipe 790 — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
bombay-biryani---home-style-4bcdaa,Bombay Biryani - Home Style,lunch,non-veg,678,30,65,5,13,353,https://images.unsplash.com/photo-1801672477?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bombay+Biryani+-+Home+Style,https://www.zomato.com/search?q=Bombay+Biryani+-+Home+Style,"Bombay Biryani - Home Style — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,3
boondi-ladoo---restaurant-666-ef59f6,Boondi Ladoo - Restaurant 666,lunch,veg,844,30,19,45,13,415,https://images.unsplash.com/photo-1534370402?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Boondi+Ladoo+-+Restaurant+666,https://www.zomato.com/search?q=Boondi+Ladoo+-+Restaurant+666,"Boondi Ladoo - Restaurant 666 — delicious veg dish, popular in its region.",High protein|High fiber,3
kozhi-varuval---home-style-3ccb50,Kozhi Varuval - Home Style,breakfast,veg,591,30,2,47,12,550,https://images.unsplash.com/photo-1741630855?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Kozhi+Varuval+-+Home+Style,https://www.zomato.com/search?q=Kozhi+Varuval+-+Home+Style,"Kozhi Varuval - Home Style — delicious veg dish, popular in its region.",High protein|High fiber,3
prawn-fry---classic-405c4f,Prawn Fry - Classic,dinner,non-veg,326,30,118,17,5,750,https://images.unsplash.com/photo-1325441216?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Prawn+Fry+-+Classic,https://www.zomato.com/search?q=Prawn+Fry+-+Classic,"Prawn Fry - Classic — delicious non-veg dish, popular in its region.",High protein|High fiber,3
thepla---family-recipe-23eaa4,Thepla - Family Recipe,snack,veg,487,30,48,9,4,522,https://images.unsplash.com/photo-1248859505?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Thepla+-+Family+Recipe,https://www.zomato.com/search?q=Thepla+-+Family+Recipe,"Thepla - Family Recipe — delicious veg dish, popular in its region.",High protein|Low fat,3
chicken-wings---family-recipe-246e9e,Chicken Wings - Family Recipe,dinner,non-veg,117,30,95,23,2,366,https://images.unsplash.com/photo-1392735382?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Wings+-+Family+Recipe,https://www.zomato.com/search?q=Chicken+Wings+-+Family+Recipe,"Chicken Wings - Family Recipe — delicious non-veg dish, popular in its region.",Low calorie|High protein,3
rava-dosa---street-style-19c69d,Rava Dosa - Street Style,breakfast,veg,283,30,127,35,2,1047,https://images.unsplash.com/photo-1778186630?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Rava+Dosa+-+Street+Style,https://www.zomato.com/search?q=Rava+Dosa+-+Street+Style,"Rava Dosa - Street Style — delicious veg dish, popular in its region.",High protein,3
chili-paneer---street-style-8e1ca6,Chili Paneer - Street Style,breakfast,veg,258,30,34,54,1,695,https://images.unsplash.com/photo-1830983831?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chili+Paneer+-+Street+Style,https://www.zomato.com/search?q=Chili+Paneer+-+Street+Style,"Chili Paneer - Street Style — delicious veg dish, popular in its region.",High protein,3
hyderabadi-dum-biryani---restaurant-1195-50fb50,Hyderabadi Dum Biryani - Restaurant 1195,lunch,non-veg,332,30,48,53,0,393,https://images.unsplash.com/photo-1016086541?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hyderabadi+Dum+Biryani+-+Restaurant+1195,https://www.zomato.com/search?q=Hyderabadi+Dum+Biryani+-+Restaurant+1195,"Hyderabadi Dum Biryani - Restaurant 1195 — delicious non-veg dish, popular in its region.",High protein,3
sambar-vada---street-style-1254-fd5a31,Sambar Vada - Street Style 1254,snack,veg,137,29,140,54,19,296,https://images.unsplash.com/photo-1507656833?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Sambar+Vada+-+Street+Style+1254,https://www.zomato.com/search?q=Sambar+Vada+-+Street+Style+1254,"Sambar Vada - Street Style 1254 — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
manchurian---street-style-a6bd38,Manchurian - Street Style,lunch,veg,165,29,36,33,10,59,https://images.unsplash.com/photo-1947762393?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Manchurian+-+Street+Style,https://www.zomato.com/search?q=Manchurian+-+Street+Style,"Manchurian - Street Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
sukkha-biryani---home-style-389-73d716,Sukkha Biryani - Home Style 389,lunch,non-veg,300,29,134,49,10,1102,https://images.unsplash.com/photo-1141970867?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Sukkha+Biryani+-+Home+Style+389,https://www.zomato.com/search?q=Sukkha+Biryani+-+Home+Style+389,"Sukkha Biryani - Home Style 389 — delicious non-veg dish, popular in its region.",High protein|High fiber,3
makki-ki-roti---family-recipe-480-7579ac,Makki Ki Roti - Family Recipe 480,dinner,veg,436,29,9,47,10,887,https://images.unsplash.com/photo-1246330210?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Makki+Ki+Roti+-+Family+Recipe+480,https://www.zomato.com/search?q=Makki+Ki+Roti+-+Family+Recipe+480,"Makki Ki Roti - Family Recipe 480 — delicious veg dish, popular in its region.",High protein|High fiber,3
thalassery-biryani---chef-special-c655af,Thalassery Biryani - Chef Special,lunch,non-veg,175,29,111,19,9,111,https://images.unsplash.com/photo-1879145710?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Thalassery+Biryani+-+Chef+Special,https://www.zomato.com/search?q=Thalassery+Biryani+-+Chef+Special,"Thalassery Biryani - Chef Special — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
pasta-arrabiata---street-style-7a9d81,Pasta Arrabiata - Street Style,lunch,veg,315,29,87,36,8,501,https://images.unsplash.com/photo-1601413798?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pasta+Arrabiata+-+Street+Style,https://www.zomato.com/search?q=Pasta+Arrabiata+-+Street+Style,"Pasta Arrabiata - Street Style — delicious veg dish, popular in its region.",High protein|High fiber,3
chicken-burrito---family-recipe-b65147,Chicken Burrito - Family Recipe,dinner,non-veg,571,29,22,14,7,240,https://images.unsplash.com/photo-1489231061?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Burrito+-+Family+Recipe,https://www.zomato.com/search?q=Chicken+Burrito+-+Family+Recipe,"Chicken Burrito - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber,3
falafel---family-recipe-879-1de236,Falafel - Family Recipe 879,lunch,veg,722,29,29,48,2,201,https://images.unsplash.com/photo-1100955543?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Falafel+-+Family+Recipe+879,https://www.zomato.com/search?q=Falafel+-+Family+Recipe+879,"Falafel - Family Recipe 879 — delicious veg dish, popular in its region.",High protein,3
granola-bowl---home-style-f8d6ab,Granola Bowl - Home Style,breakfast,veg,618,29,23,50,1,865,https://images.unsplash.com/photo-1775595412?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Granola+Bowl+-+Home+Style,https://www.zomato.com/search?q=Granola+Bowl+-+Home+Style,"Granola Bowl - Home Style — delicious veg dish, popular in its region.",High protein,3
pasta-arrabiata---home-style-f8ba8c,Pasta Arrabiata - Home Style,lunch,veg,743,29,7,41,1,113,https://images.unsplash.com/photo-1637313380?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pasta+Arrabiata+-+Home+Style,https://www.zomato.com/search?q=Pasta+Arrabiata+-+Home+Style,"Pasta Arrabiata - Home Style — delicious veg dish, popular in its region.",High protein,3
egg-benedict---family-recipe-fb7895,Egg Benedict - Family Recipe,breakfast,non-veg,433,28,5,14,19,611,https://images.unsplash.com/photo-1521157507?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Egg+Benedict+-+Family+Recipe,https://www.zomato.com/search?q=Egg+Benedict+-+Family+Recipe,"Egg Benedict - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber,3
pho---restaurant-94e753,Pho - Restaurant,snack,veg,860,28,69,4,15,195,https://images.unsplash.com/photo-1409383999?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pho+-+Restaurant,https://www.zomato.com/search?q=Pho+-+Restaurant,"Pho - Restaurant — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
laddu---street-style-fbde6e,Laddu - Street Style,lunch,veg,86,28,116,38,14,237,https://images.unsplash.com/photo-1864272217?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Laddu+-+Street+Style,https://www.zomato.com/search?q=Laddu+-+Street+Style,"Laddu - Street Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
oatmeal---home-style-0b6d72,Oatmeal - Home Style,breakfast,veg,419,28,20,48,14,498,https://images.unsplash.com/photo-1205032072?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Oatmeal+-+Home+Style,https://www.zomato.com/search?q=Oatmeal+-+Home+Style,"Oatmeal - Home Style — delicious veg dish, popular in its region.",High protein|High fiber,3
pomfret-fry---family-recipe-58a06e,Pomfret Fry - Family Recipe,lunch,non-veg,608,28,75,3,12,737,https://images.unsplash.com/photo-1515817384?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pomfret+Fry+-+Family+Recipe,https://www.zomato.com/search?q=Pomfret+Fry+-+Family+Recipe,"Pomfret Fry - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,3
bihu-pitha---signature-049ba6,Bihu Pitha - Signature,breakfast,veg,677,28,5,26,12,418,https://images.unsplash.com/photo-1938412145?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bihu+Pitha+-+Signature,https://www.zomato.com/search?q=Bihu+Pitha+-+Signature,"Bihu Pitha - Signature — delicious veg dish, popular in its region.",High protein|High fiber,3
malai-kofta---home-style-742-2333c5,Malai Kofta - Home Style 742,snack,veg,340,28,146,42,7,289,https://images.unsplash.com/photo-1288115003?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malai+Kofta+-+Home+Style+742,https://www.zomato.com/search?q=Malai+Kofta+-+Home+Style+742,"Malai Kofta - Home Style 742 — delicious veg dish, popular in its region.",High protein|High fiber,3
dal-tadka---classic-1251-dad549,Dal Tadka - Classic 1251,dinner,veg,707,28,21,38,6,417,https://images.unsplash.com/photo-1186171257?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Dal+Tadka+-+Classic+1251,https://www.zomato.com/search?q=Dal+Tadka+-+Classic+1251,"Dal Tadka - Classic 1251 — delicious veg dish, popular in its region.",High protein|High fiber,3
unniyappam---street-style-1200-1f9ce2,Unniyappam - Street Style 1200,breakfast,veg,383,28,25,18,5,492,https://images.unsplash.com/photo-1458479682?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Unniyappam+-+Street+Style+1200,https://www.zomato.com/search?q=Unniyappam+-+Street+Style+1200,"Unniyappam - Street Style 1200 — delicious veg dish, popular in its region.",High protein|High fiber,3
bhajia---chef-special-6fcb57,Bhajia - Chef Special,snack,veg,711,27,53,8,15,778,https://images.unsplash.com/photo-1512960391?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bhajia+-+Chef+Special,https://www.zomato.com/search?q=Bhajia+-+Chef+Special,"Bhajia - Chef Special — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
oatmeal---restaurant-f02839,Oatmeal - Restaurant,breakfast,veg,128,27,41,12,14,761,https://images.unsplash.com/photo-1884624098?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Oatmeal+-+Restaurant,https://www.zomato.com/search?q=Oatmeal+-+Restaurant,"Oatmeal - Restaurant — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
fries---street-style-2e81fb,Fries - Street Style,snack,veg,525,27,62,9,14,606,https://images.unsplash.com/photo-1093020392?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Fries+-+Street+Style,https://www.zomato.com/search?q=Fries+-+Street+Style,"Fries - Street Style — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
set-dosa---street-style-6d9711,Set Dosa - Street Style,breakfast,veg,275,27,114,13,13,148,https://images.unsplash.com/photo-1852178189?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Set+Dosa+-+Street+Style,https://www.zomato.com/search?q=Set+Dosa+-+Street+Style,"Set Dosa - Street Style — delicious veg dish, popular in its region.",High protein|High fiber,3
lassi-sweet---signature-d6d796,Lassi Sweet - Signature,breakfast,veg,594,27,2,45,10,616,https://images.unsplash.com/photo-1848794947?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Lassi+Sweet+-+Signature,https://www.zomato.com/search?q=Lassi+Sweet+-+Signature,"Lassi Sweet - Signature — delicious veg dish, popular in its region.",High protein|High fiber,3
kaju-katli---street-style-a0ffdc,Kaju Katli - Street Style,breakfast,veg,264,27,119,31,9,650,https://images.unsplash.com/photo-1776849151?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Kaju+Katli+-+Street+Style,https://www.zomato.com/search?q=Kaju+Katli+-+Street+Style,"Kaju Katli - Street Style — delicious veg dish, popular in its region.",High protein|High fiber,3
